id,Basic Income Type,Income Test,Payment Unit,Payment Unit2,Benefit Level,scaling Factor,BRR,Break-Even Point,All Recipients, Gross Cost ,Gross Cost(M), Gross Cost to Parents , Gross Cost to Coupled Recipients , Gross Cost Families - Quartile 1 , Gross Cost Families - Quartile 2 , Gross Cost Families - Quartile 3 , Gross Cost Families - Quartile 4 , Gross Cost Individuals - Quartile 1 , Gross Cost Individuals - Quartile 2 , Gross Cost Individuals - Quartile 3 , Gross Cost Individuals - Quartile 4 ,Percentage Change in Poverty Rate,% change in PR,Poverty Rate After Basic Income,Poverty Reduction Efficiency,Poverty Reduction Efficiency (B),Mean Change in Depth of Poverty,% Change in PD,Depth of Poverty Efficiency,Percentage Change in Gini Coefficient (family income),Gini Coefficient (family income) Efficiency,Percentage Change in Gini Coefficient (individual income),Gini Coefficient (individual income) Efficiency,Mean Age of Recipients,Poverty Rate Before Basic Income, Poverty count with Basic Income , Total Number of People In Poverty Before BI , Mean Depth of Poverty After Basic Income , Mean Depth of Poverty Before BI (for recipients) ,"Gini Coefficient after BI, families",Gini Coefficient Before BI - family income,"Gini Coefficient after BI, individuals",Gini Coefficient Before BI - individual income,Total Mean Age,Total Number of Parents,Total Number of people that are in a Couple,Total Working-Age Population,Number of Recipients that are in a Couple,Number of Recipients that are Parents
1021,RTC,Individual,SQRT(2),Family,12000,sqrt(N),5,240000,3009033,"$24,800,698,642 ",24801,"$5,951,304,939 ","$11,644,389,579 ","$6,534,928,548 ","$6,209,918,842 ","$6,342,141,095 ","$5,713,710,156 ","$7,813,425,794 ","$6,991,360,503 ","$6,061,758,530 ","$3,934,153,814 ",-0.70812881,-70.81288099,0.027631881,2.85528E-11,13972,-0.872278403,-87.22784028,3.51715E-11,-0.383940846,1.5481E-11,-0.467663378,1.88569E-11,41,0.094671488,"142,819","489,322",$688 ,"$1,957 ",0.441972513,0.611663818,0.416760295,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,722,054","852,482"
1022,RTC,Individual,SQRT(2),Family,12000,sqrt(N),10,120000,2829879,"$19,664,544,577 ",19665,"$4,527,250,136 ","$8,670,489,622 ","$6,272,200,346 ","$5,314,864,344 ","$4,756,948,501 ","$3,320,531,387 ","$7,565,508,950 ","$6,097,505,675 ","$4,502,136,472 ","$1,499,393,480 ",-0.685683429,-68.56834292,0.029756816,3.4869E-11,17062,-0.862504233,-86.25042328,4.38609E-11,-0.37590158,1.91157E-11,-0.462953776,2.35426E-11,41,0.094671488,"153,802","489,322",$717 ,"$1,957 ",0.444554919,0.611663818,0.418101944,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,579,769","786,536"
1023,RTC,Individual,SQRT(2),Family,12000,sqrt(N),15,80000,2519940,"$15,746,644,794 ",15747,"$3,511,300,367 ","$6,577,745,010 ","$6,009,472,144 ","$4,421,375,669 ","$3,230,742,387 ","$2,085,054,595 ","$7,317,592,106 ","$5,203,650,847 ","$2,942,514,415 ","$282,887,426 ",-0.645728171,-64.57281709,0.03353944,4.10074E-11,20066,-0.852747993,-85.27479929,5.41543E-11,-0.360946506,2.29221E-11,-0.447595417,2.84248E-11,40,0.094671488,"173,353","489,322",$744 ,"$1,957 ",0.449440018,0.611663818,0.422537821,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,337,340","670,277"
1024,RTC,Individual,SQRT(2),Family,12000,sqrt(N),20,60000,2213473,"$12,827,146,016 ",12827,"$2,820,492,837 ","$5,160,560,675 ","$5,746,743,941 ","$3,528,664,619 ","$2,098,502,941 ","$1,453,234,515 ","$7,069,675,262 ","$4,309,796,018 ","$1,426,004,877 ","$21,669,859 ",-0.622101605,-62.21016049,0.035776205,4.84988E-11,23732,-0.834720084,-83.47200841,6.50745E-11,-0.343581587,2.67855E-11,-0.427142322,3.32999E-11,40,0.094671488,"184,914","489,322",$778 ,"$1,957 ",0.455248733,0.611663818,0.428593426,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,128,991","562,536"
1025,RTC,Individual,SQRT(2),Family,12000,sqrt(N),25,48000,1886347,"$10,678,309,520 ",10678,"$2,346,038,426 ","$4,173,962,691 ","$5,484,015,739 ","$2,638,087,541 ","$1,489,058,667 ","$1,067,147,573 ","$6,821,758,417 ","$3,415,941,190 ","$437,784,256 ","$2,825,657 ",-0.591892481,-59.18924809,0.038636148,5.54294E-11,27123,-0.813170055,-81.31700549,7.61516E-11,-0.327323347,3.06531E-11,-0.406192273,3.8039E-11,39,0.094671488,"199,696","489,322",$813 ,"$1,957 ",0.460825023,0.611663818,0.434978795,0.570196688,41,"1,695,015","2,481,629","5,168,631","926,087","473,853"
1026,RTC,Individual,SQRT(2),Family,12000,sqrt(N),30,40000,1616951,"$9,157,102,290 ",9157,"$2,035,099,752 ","$3,537,985,783 ","$5,221,287,537 ","$1,864,922,031 ","$1,218,159,856 ","$852,732,865 ","$6,573,841,573 ","$2,522,538,472 ","$60,679,818 ","$42,426 ",-0.588410079,-58.84100795,0.038965832,6.42572E-11,31442,-0.79925534,-79.92553396,8.72826E-11,-0.313194901,3.42024E-11,-0.387482941,4.2315E-11,38,0.094671488,"201,400","489,322",$840 ,"$1,957 ",0.465782966,0.611663818,0.440844211,0.570196688,41,"1,695,015","2,481,629","5,168,631","764,661","404,389"
1027,RTC,Individual,SQRT(2),Family,12000,sqrt(N),35,34285.71429,1416041,"$8,051,765,881 ",8052,"$1,800,585,342 ","$3,087,690,533 ","$4,958,559,335 ","$1,329,999,360 ","$1,039,431,283 ","$723,775,903 ","$6,325,924,729 ","$1,713,543,362 ","$12,255,364 ","$42,426 ",-0.585232198,-58.52321982,0.039266683,7.26837E-11,35566,-0.787630814,-78.76308142,9.78209E-11,-0.301560581,3.74527E-11,-0.371805221,4.61769E-11,37,0.094671488,"202,955","489,322",$865 ,"$1,957 ",0.46994648,0.611663818,0.44588241,0.570196688,41,"1,695,015","2,481,629","5,168,631","676,716","366,191"
1028,RTC,Individual,SQRT(2),Family,12000,sqrt(N),40,30000,1261064,"$7,199,342,217 ",7199,"$1,610,795,904 ","$2,733,264,082 ","$4,695,831,133 ","$965,613,497 ","$899,892,342 ","$638,005,245 ","$6,078,007,885 ","$1,116,025,792 ","$5,266,114 ","$42,426 ",-0.563763738,-56.37637377,0.041299138,7.83077E-11,38318,-0.77697772,-77.69777204,1.07923E-10,-0.291934043,4.05501E-11,-0.358632773,4.98147E-11,37,0.094671488,"213,460","489,322",$886 ,"$1,957 ",0.473448173,0.611663818,0.450205407,0.570196688,41,"1,695,015","2,481,629","5,168,631","591,793","329,742"
1029,RTC,Individual,SQRT(2),Family,12000,sqrt(N),45,26666.66667,1117839,"$6,540,425,762 ",6540,"$1,461,329,017 ","$2,469,455,371 ","$4,433,102,931 ","$723,989,278 ","$799,083,251 ","$584,250,303 ","$5,830,091,041 ","$708,241,527 ","$2,050,768 ","$42,426 ",-0.543707371,-54.37073708,0.0431979,8.31303E-11,40677,-0.762239477,-76.22394774,1.16543E-10,-0.283914894,4.34092E-11,-0.347758263,5.31706E-11,37,0.094671488,"223,274","489,322",$910 ,"$1,957 ",0.476405272,0.611663818,0.453837934,0.570196688,41,"1,695,015","2,481,629","5,168,631","515,975","293,949"
1030,RTC,Individual,SQRT(2),Family,12000,sqrt(N),50,24000,1020463,"$6,018,154,949 ",6018,"$1,346,610,258 ","$2,273,839,682 ","$4,170,374,728 ","$575,599,376 ","$727,123,882 ","$545,056,962 ","$5,582,174,196 ","$434,853,541 ","$1,084,785 ","$42,426 ",-0.491373777,-49.13737774,0.048152402,8.16486E-11,39952,-0.742682066,-74.26820658,1.23407E-10,-0.277183622,4.60579E-11,-0.338711739,5.62817E-11,37,0.094671488,"248,882","489,322",$937 ,"$1,957 ",0.47891612,0.611663818,0.456904803,0.570196688,41,"1,695,015","2,481,629","5,168,631","453,425","260,593"
1031,RTC,Individual,SQRT(2),Family,12000,sqrt(N),55,21818.18182,950911,"$5,583,938,462 ",5584,"$1,255,999,679 ","$2,118,629,410 ","$3,907,646,552 ","$492,783,038 ","$669,939,637 ","$513,569,235 ","$5,334,257,352 ","$249,038,991 ","$599,693 ","$42,426 ",-0.404745728,-40.47457278,0.056353606,7.24839E-11,35468,-0.692555992,-69.25559922,1.24026E-10,-0.271377534,4.85997E-11,-0.330954254,5.9269E-11,37,0.094671488,"291,271","489,322",$976 ,"$1,957 ",0.481103219,0.611663818,0.45956788,0.570196688,41,"1,695,015","2,481,629","5,168,631","420,370","240,062"
1032,RTC,Individual,SQRT(2),Family,12000,sqrt(N),60,20000,879904,"$5,211,889,896 ",5212,"$1,184,011,579 ","$1,994,846,207 ","$3,652,429,597 ","$448,822,050 ","$622,610,605 ","$488,027,643 ","$5,086,340,508 ","$125,379,344 ","$127,617 ","$42,426 ",-0.371115506,-37.11155057,0.059537429,7.12056E-11,34842,-0.587760314,-58.77603144,1.12773E-10,-0.266257912,5.10866E-11,-0.324160993,6.21964E-11,36,0.094671488,"307,727","489,322","$1,028 ","$1,957 ",0.483048363,0.611663818,0.461925567,0.570196688,41,"1,695,015","2,481,629","5,168,631","381,396","221,539"
1033,RTC,Individual,SQRT(2),Family,12000,sqrt(N),65,18461.53846,822153,"$4,902,203,540 ",4902,"$1,124,969,934 ","$1,895,045,411 ","$3,427,627,867 ","$420,327,898 ","$587,399,843 ","$466,847,933 ","$4,838,423,664 ","$63,737,450 ", $-   ,"$42,426 ",-0.320606887,-32.06068873,0.064319156,6.54006E-11,32002,-0.523063022,-52.30630219,1.067E-10,-0.26188308,5.34215E-11,-0.318370312,6.49443E-11,36,0.094671488,"332,442","489,322","$1,074 ","$1,957 ",0.484723047,0.611663818,0.463954483,0.570196688,41,"1,695,015","2,481,629","5,168,631","357,346","204,898"
1034,RTC,Individual,SQRT(2),Family,12000,sqrt(N),70,17142.85714,773449,"$4,632,481,198 ",4632,"$1,075,420,403 ","$1,810,583,787 ","$3,228,547,426 ","$395,240,977 ","$561,070,330 ","$447,622,464 ","$4,593,577,257 ","$38,861,515 ", $-   ,"$42,426 ",-0.314200073,-31.42000735,0.0649257,6.78254E-11,33188,-0.468995401,-46.89954013,1.01241E-10,-0.257992864,5.56922E-11,-0.313250989,6.76206E-11,36,0.094671488,"335,577","489,322","$1,117 ","$1,957 ",0.486222015,0.611663818,0.465763075,0.570196688,41,"1,695,015","2,481,629","5,168,631","336,346","193,321"
1035,RTC,Individual,SQRT(2),Family,12000,sqrt(N),75,16000,700048,"$4,406,665,929 ",4407,"$1,035,251,069 ","$1,738,311,334 ","$3,063,881,788 ","$372,953,191 ","$538,380,596 ","$431,450,355 ","$4,375,667,879 ","$30,955,624 ", $-   ,"$42,426 ",-0.297062039,-29.70620394,0.066548184,6.7412E-11,32986,-0.418866597,-41.88665969,9.5053E-11,-0.254707664,5.78005E-11,-0.308885813,7.00951E-11,36,0.094671488,"343,963","489,322","$1,154 ","$1,957 ",0.48749508,0.611663818,0.467316409,0.570196688,41,"1,695,015","2,481,629","5,168,631","310,204","172,663"
1036,RTC,Individual,SQRT(2),Family,12000,sqrt(N),80,15000,660298,"$4,224,402,975 ",4224,"$1,004,141,520 ","$1,679,418,095 ","$2,931,051,989 ","$355,546,448 ","$518,331,749 ","$419,472,790 ","$4,197,261,889 ","$27,098,660 ", $-   ,"$42,426 ",-0.292647779,-29.2647779,0.066966087,6.92755E-11,33898,-0.392205666,-39.22056663,9.28429E-11,-0.252018005,5.96577E-11,-0.305286586,7.22674E-11,36,0.094671488,"346,123","489,322","$1,183 ","$1,957 ",0.48854235,0.611663818,0.468604996,0.570196688,41,"1,695,015","2,481,629","5,168,631","293,823","167,660"
1037,RTC,Individual,SQRT(2),Family,12000,sqrt(N),85,14117.64706,640643,"$4,060,665,561 ",4061,"$975,775,220 ","$1,626,322,593 ","$2,811,597,073 ","$340,240,123 ","$500,340,092 ","$408,488,274 ","$4,036,723,994 ","$23,899,141 ", $-   ,"$42,426 ",-0.290943384,-29.09433842,0.067127444,7.16492E-11,35060,-0.370497854,-37.04978543,9.12407E-11,-0.249586031,6.14643E-11,-0.302023739,7.43779E-11,36,0.094671488,"346,957","489,322","$1,209 ","$1,957 ",0.48949316,0.611663818,0.469779316,0.570196688,41,"1,695,015","2,481,629","5,168,631","288,079","164,438"
1038,RTC,Individual,SQRT(2),Family,12000,sqrt(N),90,13333.33333,620445,"$3,909,512,241 ",3910,"$950,557,757 ","$1,577,148,827 ","$2,701,381,992 ","$325,125,360 ","$484,214,171 ","$398,790,718 ","$3,888,136,993 ","$21,332,821 ", $-   ,"$42,426 ",-0.290935218,-29.09352183,0.067128219,7.44173E-11,36414,-0.351494931,-35.14949309,8.99076E-11,-0.247322455,6.32617E-11,-0.298991442,7.64779E-11,36,0.094671488,"346,961","489,322","$1,232 ","$1,957 ",0.490381467,0.611663818,0.470875942,0.570196688,41,"1,695,015","2,481,629","5,168,631","279,984","156,617"
1039,RTC,Individual,SQRT(2),Family,12000,sqrt(N),95,12631.57895,597025,"$3,771,518,024 ",3772,"$928,456,301 ","$1,531,574,533 ","$2,600,901,287 ","$311,234,004 ","$469,541,766 ","$389,840,967 ","$3,752,617,981 ","$18,857,616 ", $-   ,"$42,426 ",-0.2908943,-29.08942997,0.067132093,7.71292E-11,37741,-0.334914378,-33.49143784,8.88009E-11,-0.245251417,6.50272E-11,-0.296197355,7.85353E-11,36,0.094671488,"346,981","489,322","$1,254 ","$1,957 ",0.491197049,0.611663818,0.471890962,0.570196688,41,"1,695,015","2,481,629","5,168,631","272,698","151,804"
1040,RTC,Individual,SQRT(2),Family,12000,sqrt(N),100,12000,566531,"$3,649,187,490 ",3649,"$908,822,342 ","$1,488,997,507 ","$2,513,301,939 ","$299,309,430 ","$455,048,899 ","$381,527,222 ","$3,632,688,294 ","$16,456,769 ", $-   ,"$42,426 ",-0.289929748,-28.99297476,0.067223407,7.94505E-11,38877,-0.322845043,-32.28450434,8.84704E-11,-0.243436515,6.67098E-11,-0.293688357,8.04805E-11,36,0.094671488,"347,453","489,322","$1,273 ","$1,957 ",0.491913993,0.611663818,0.472806151,0.570196688,41,"1,695,015","2,481,629","5,168,631","262,264","144,828"
1041,RTC,Individual,SQRT(2),Family,13000,sqrt(N),5,260000,3015941,"$27,340,642,303 ",27341,"$6,580,897,587 ","$12,896,490,342 ","$7,101,399,944 ","$6,801,999,954 ","$7,002,849,195 ","$6,434,393,211 ","$8,485,204,348 ","$7,648,461,781 ","$6,696,873,579 ","$4,510,102,596 ",-0.732999921,-73.29999208,0.025277292,2.68099E-11,13119,-0.891132678,-89.11326782,3.25937E-11,-0.400479615,1.46478E-11,-0.489553452,1.79057E-11,41,0.094671488,"130,649","489,322",$628 ,"$1,957 ",0.436753105,0.611663818,0.410635698,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,727,363","854,642"
1042,RTC,Individual,SQRT(2),Family,13000,sqrt(N),10,130000,2868502,"$22,077,283,893 ",22077,"$5,113,845,363 ","$9,829,240,917 ","$6,838,671,742 ","$5,906,945,456 ","$5,417,093,224 ","$3,914,573,471 ","$8,237,287,503 ","$6,754,606,953 ","$5,137,251,521 ","$1,948,137,916 ",-0.714433432,-71.44334316,0.027035011,3.23606E-11,15835,-0.882935813,-88.29358131,3.9993E-11,-0.393725336,1.7834E-11,-0.486738622,2.2047E-11,41,0.094671488,"139,734","489,322",$655 ,"$1,957 ",0.438869697,0.611663818,0.411413148,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,611,127","802,338"
1043,RTC,Individual,SQRT(2),Family,13000,sqrt(N),15,86666.66667,2584031,"$17,926,638,741 ",17927,"$4,019,399,489 ","$7,566,989,215 ","$6,575,943,539 ","$5,013,001,404 ","$3,857,224,401 ","$2,480,469,397 ","$7,989,370,659 ","$5,860,752,124 ","$3,577,629,464 ","$498,886,493 ",-0.7058869,-70.58869004,0.027844124,3.93764E-11,19268,-0.875032745,-87.50327455,4.88119E-11,-0.379914045,2.11927E-11,-0.473331332,2.64038E-11,40,0.094671488,"143,916","489,322",$678 ,"$1,957 ",0.443262261,0.611663818,0.415157004,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,387,628","695,998"
1044,RTC,Individual,SQRT(2),Family,13000,sqrt(N),20,65000,2305627,"$14,775,709,265 ",14776,"$3,256,374,728 ","$6,007,081,610 ","$6,313,215,337 ","$4,120,290,353 ","$2,595,415,179 ","$1,746,788,395 ","$7,741,453,815 ","$4,966,897,296 ","$2,021,394,071 ","$45,964,083 ",-0.68702817,-68.70281696,0.02962951,4.64971E-11,22752,-0.86435538,-86.43553798,5.84984E-11,-0.362714916,2.45481E-11,-0.453608483,3.06996E-11,40,0.094671488,"153,144","489,322",$703 ,"$1,957 ",0.448856771,0.611663818,0.420789933,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,192,847","598,025"
1045,RTC,Individual,SQRT(2),Family,13000,sqrt(N),25,52000,2031063,"$12,369,727,645 ",12370,"$2,716,387,606 ","$4,880,568,603 ","$6,050,487,135 ","$3,227,579,365 ","$1,799,475,759 ","$1,292,185,386 ","$7,493,536,971 ","$4,073,042,467 ","$795,562,914 ","$7,585,293 ",-0.647851527,-64.78515267,0.03333842,5.2374E-11,25628,-0.844453971,-84.44539706,6.82678E-11,-0.345759809,2.79521E-11,-0.432259202,3.49449E-11,39,0.094671488,"172,314","489,322",$735 ,"$1,957 ",0.454511877,0.611663818,0.42706224,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,020,632","515,891"
1046,RTC,Individual,SQRT(2),Family,13000,sqrt(N),30,43333.33333,1733735,"$10,615,973,492 ",10616,"$2,346,033,308 ","$4,116,711,240 ","$5,787,758,933 ","$2,376,013,304 ","$1,435,927,795 ","$1,016,273,460 ","$7,245,620,126 ","$3,179,187,639 ","$191,119,740 ","$45,987 ",-0.627983212,-62.79832125,0.035219382,5.91546E-11,28946,-0.828467165,-82.84671648,7.80397E-11,-0.330625892,3.11442E-11,-0.412210435,3.88293E-11,38,0.094671488,"182,036","489,322",$762 ,"$1,957 ",0.459681281,0.611663818,0.433125125,0.570196688,41,"1,695,015","2,481,629","5,168,631","830,008","428,212"
1047,RTC,Individual,SQRT(2),Family,13000,sqrt(N),35,37142.85714,1515892,"$9,324,158,433 ",9324,"$2,079,593,309 ","$3,592,143,892 ","$5,525,030,731 ","$1,723,305,550 ","$1,224,046,981 ","$851,775,171 ","$6,997,703,282 ","$2,300,015,346 ","$26,393,843 ","$45,962 ",-0.591046393,-59.10463929,0.038716249,6.33887E-11,31017,-0.816033753,-81.6033753,8.75182E-11,-0.317669243,3.40695E-11,-0.39482823,4.23447E-11,38,0.094671488,"200,110","489,322",$788 ,"$1,957 ",0.464201331,0.611663818,0.438522681,0.570196688,41,"1,695,015","2,481,629","5,168,631","713,069","385,688"
1048,RTC,Individual,SQRT(2),Family,13000,sqrt(N),40,32500,1356046,"$8,342,711,685 ",8343,"$1,866,265,064 ","$3,186,111,583 ","$5,262,302,529 ","$1,273,193,961 ","$1,063,566,075 ","$743,649,120 ","$6,749,786,438 ","$1,583,774,604 ","$9,104,681 ","$45,962 ",-0.588506103,-58.85061026,0.038956739,7.05413E-11,34517,-0.806288644,-80.6288644,9.66459E-11,-0.306948662,3.67924E-11,-0.380150229,4.55667E-11,37,0.094671488,"201,353","489,322",$810 ,"$1,957 ",0.468009059,0.611663818,0.443186402,0.570196688,41,"1,695,015","2,481,629","5,168,631","642,393","353,001"
1049,RTC,Individual,SQRT(2),Family,13000,sqrt(N),45,28888.88889,1211950,"$7,558,598,078 ",7559,"$1,690,615,824 ","$2,863,325,060 ","$4,999,574,326 ","$951,340,017 ","$936,820,339 ","$670,863,394 ","$6,501,869,594 ","$1,052,438,861 ","$4,243,661 ","$45,962 ",-0.576187015,-57.61870146,0.040123004,7.62293E-11,37301,-0.79731777,-79.73177703,1.05485E-10,-0.297813594,3.94006E-11,-0.367621779,4.86362E-11,37,0.094671488,"207,381","489,322",$829 ,"$1,957 ",0.471303294,0.611663818,0.44724633,0.570196688,41,"1,695,015","2,481,629","5,168,631","570,985","319,730"
1050,RTC,Individual,SQRT(2),Family,13000,sqrt(N),50,26000,1093030,"$6,944,733,992 ",6945,"$1,551,413,917 ","$2,620,427,349 ","$4,736,846,124 ","$740,506,715 ","$845,373,887 ","$622,007,266 ","$6,253,952,750 ","$688,941,256 ","$1,794,024 ","$45,962 ",-0.558088481,-55.80884814,0.041836418,8.03614E-11,39323,-0.784829839,-78.48298389,1.13011E-10,-0.290191144,4.17858E-11,-0.357221365,5.14377E-11,37,0.094671488,"216,237","489,322",$850 ,"$1,957 ",0.474087755,0.611663818,0.450673581,0.570196688,41,"1,695,015","2,481,629","5,168,631","502,477","284,547"
1051,RTC,Individual,SQRT(2),Family,13000,sqrt(N),55,23636.36364,1008902,"$6,441,703,595 ",6442,"$1,442,467,636 ","$2,435,680,070 ","$4,474,117,922 ","$605,054,681 ","$777,616,417 ","$584,914,574 ","$6,006,035,905 ","$434,528,458 ","$1,093,269 ","$45,962 ",-0.51751399,-51.75139904,0.045677666,8.03381E-11,39311,-0.769515588,-76.95155882,1.19458E-10,-0.283607513,4.40268E-11,-0.34836179,5.40791E-11,37,0.094671488,"236,091","489,322",$873 ,"$1,957 ",0.476519346,0.611663818,0.453634792,0.570196688,41,"1,695,015","2,481,629","5,168,631","450,086","258,723"
1052,RTC,Individual,SQRT(2),Family,13000,sqrt(N),60,21666.66667,945844,"$6,015,788,976 ",6016,"$1,354,035,565 ","$2,283,645,194 ","$4,211,390,177 ","$528,999,817 ","$721,329,306 ","$554,069,676 ","$5,758,119,061 ","$257,013,729 ","$610,224 ","$45,962 ",-0.428249687,-42.8249687,0.054128453,7.11876E-11,34834,-0.723194621,-72.31946213,1.20216E-10,-0.277875334,4.6191E-11,-0.340657026,5.66272E-11,36,0.094671488,"279,770","489,322",$910 ,"$1,957 ",0.478656882,0.611663818,0.456241828,0.570196688,41,"1,695,015","2,481,629","5,168,631","417,014","238,248"
1053,RTC,Individual,SQRT(2),Family,13000,sqrt(N),65,20000,879904,"$5,646,214,054 ",5646,"$1,282,679,210 ","$2,161,083,391 ","$3,956,798,730 ","$486,223,887 ","$674,494,822 ","$528,696,613 ","$5,510,202,217 ","$135,827,623 ","$138,252 ","$45,962 ",-0.390268564,-39.02685642,0.057724182,6.91204E-11,33822,-0.621483592,-62.14835919,1.10071E-10,-0.272759318,4.83084E-11,-0.333840013,5.91263E-11,36,0.094671488,"298,355","489,322",$959 ,"$1,957 ",0.480580902,0.611663818,0.458573597,0.570196688,41,"1,695,015","2,481,629","5,168,631","381,396","221,539"
1054,RTC,Individual,SQRT(2),Family,13000,sqrt(N),70,18571.42857,823495,"$5,334,999,523 ",5335,"$1,223,268,365 ","$2,060,765,642 ","$3,730,974,433 ","$457,652,128 ","$638,932,243 ","$507,440,720 ","$5,262,285,373 ","$72,668,188 ", $-   ,"$45,962 ",-0.358855695,-35.88556945,0.060698085,6.72644E-11,32914,-0.559541777,-55.95417771,1.04881E-10,-0.268346399,5.02992E-11,-0.327970386,6.14752E-11,36,0.094671488,"313,726","489,322","$1,003 ","$1,957 ",0.482252969,0.611663818,0.460600497,0.570196688,41,"1,695,015","2,481,629","5,168,631","358,659","206,209"
1055,RTC,Individual,SQRT(2),Family,13000,sqrt(N),75,17333.33333,777849,"$5,060,992,589 ",5061,"$1,172,756,335 ","$1,974,732,007 ","$3,528,998,227 ","$432,068,623 ","$611,941,788 ","$487,983,951 ","$5,016,646,164 ","$44,300,463 ", $-   ,"$45,962 ",-0.318922877,-31.89228773,0.064478584,6.30159E-11,30835,-0.505357711,-50.53577105,9.98535E-11,-0.264385313,5.22398E-11,-0.322730601,6.37682E-11,36,0.094671488,"333,266","489,322","$1,045 ","$1,957 ",0.483763779,0.611663818,0.462425095,0.570196688,41,"1,695,015","2,481,629","5,168,631","337,165","194,403"
1056,RTC,Individual,SQRT(2),Family,13000,sqrt(N),80,16250,710564,"$4,824,102,087 ",4824,"$1,130,085,161 ","$1,899,645,146 ","$3,355,365,900 ","$409,168,462 ","$588,662,171 ","$470,905,554 ","$4,789,361,419 ","$34,694,706 ", $-   ,"$45,962 ",-0.306105137,-30.61051369,0.06569206,6.34533E-11,31049,-0.452722268,-45.2722268,9.38459E-11,-0.260931224,5.40891E-11,-0.318130791,6.59461E-11,36,0.094671488,"339,538","489,322","$1,084 ","$1,957 ",0.485088967,0.611663818,0.464038795,0.570196688,41,"1,695,015","2,481,629","5,168,631","316,384","178,174"
1057,RTC,Individual,SQRT(2),Family,13000,sqrt(N),85,15294.11765,668053,"$4,634,016,188 ",4634,"$1,097,881,976 ","$1,838,038,910 ","$3,217,304,940 ","$390,435,235 ","$568,003,193 ","$458,272,820 ","$4,603,412,918 ","$30,557,308 ", $-   ,"$45,962 ",-0.298952401,-29.89524007,0.066369221,6.45126E-11,31567,-0.423762399,-42.37623989,9.1446E-11,-0.258127809,5.57028E-11,-0.314352781,6.78359E-11,36,0.094671488,"343,038","489,322","$1,114 ","$1,957 ",0.486169856,0.611663818,0.465372632,0.570196688,41,"1,695,015","2,481,629","5,168,631","298,026","170,362"
1058,RTC,Individual,SQRT(2),Family,13000,sqrt(N),90,14444.44444,648774,"$4,465,741,828 ",4466,"$1,068,697,877 ","$1,783,596,653 ","$3,094,427,991 ","$374,945,666 ","$549,361,005 ","$447,007,167 ","$4,438,696,041 ","$26,999,826 ", $-   ,"$45,962 ",-0.297356278,-29.73562777,0.066520326,6.65861E-11,32582,-0.401775617,-40.17756172,8.99684E-11,-0.25562501,5.72413E-11,-0.310966581,6.96338E-11,36,0.094671488,"343,819","489,322","$1,140 ","$1,957 ",0.487138922,0.611663818,0.466574687,0.570196688,41,"1,695,015","2,481,629","5,168,631","290,604","165,753"
1059,RTC,Individual,SQRT(2),Family,13000,sqrt(N),95,13684.21053,630118,"$4,308,982,713 ",4309,"$1,041,887,660 ","$1,732,727,993 ","$2,980,110,580 ","$359,728,354 ","$532,424,399 ","$436,719,380 ","$4,284,561,599 ","$24,375,152 ", $-   ,"$45,962 ",-0.29696396,-29.69639599,0.066557467,6.89174E-11,33723,-0.381772937,-38.17729369,8.85993E-11,-0.253279477,5.87794E-11,-0.307788849,7.14296E-11,36,0.094671488,"344,011","489,322","$1,164 ","$1,957 ",0.488050615,0.611663818,0.467708391,0.570196688,41,"1,695,015","2,481,629","5,168,631","282,356","158,960"
1060,RTC,Individual,SQRT(2),Family,13000,sqrt(N),100,13000,610640,"$4,164,613,038 ",4165,"$1,018,486,854 ","$1,685,403,466 ","$2,874,939,207 ","$345,011,481 ","$517,209,596 ","$427,452,753 ","$4,142,700,959 ","$21,866,116 ", $-   ,"$45,962 ",-0.296285421,-29.62854207,0.066621706,7.11436E-11,34812,-0.36419742,-36.41974201,8.74505E-11,-0.251106262,6.02952E-11,-0.304832339,7.31958E-11,35,0.094671488,"344,343","489,322","$1,187 ","$1,957 ",0.488898369,0.611663818,0.468768134,0.570196688,41,"1,695,015","2,481,629","5,168,631","276,146","153,682"
1061,RTC,Individual,SQRT(2),Family,14000,sqrt(N),5,280000,3021494,"$29,885,448,684 ",29885,"$7,211,895,186 ","$14,152,054,819 ","$7,667,871,340 ","$7,394,081,065 ","$7,663,557,295 ","$7,159,938,984 ","$9,156,982,901 ","$8,305,563,059 ","$7,331,988,628 ","$5,090,914,097 ",-0.753859401,-75.38594007,0.023302495,2.5225E-11,12343,-0.907085712,-90.70857121,3.03521E-11,-0.416910946,1.39503E-11,-0.511404335,1.71122E-11,41,0.094671488,"120,442","489,322",$576 ,"$1,957 ",0.431688255,0.611663818,0.404698994,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,731,647","856,507"
